"","text","score","very.pos","very.neg"
"12777","@mftpass You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"12778","@lpigs You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"12779","@stilz2 You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"12780","@BMC1939 You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"12781","@AskAmex I have a suspicious pending charge, I received an email telling me to ""mark"" it. I've logged in and do not see an option 2 do so",-1,0,0
"12782","@slycyberguy You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"12783","@general_gao You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"12784","@Norm_Fessler You've already enrolled in the #AmexCitySports offer. If this is an error, please contact @AskAmex",-1,0,0
"12785","@chigga_one You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"12786","@sungpark92620 You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"12787","@cistran You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"12788","@kzi103 You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"12789","@caiello You've already enrolled in the #AmexCitySports offer. If this is an error, please contact @AskAmex",-1,0,0
"12790","@soccergirl1969 You've already enrolled in the #AmexCitySports offer. If this is an error, please contact @AskAmex",-1,0,0
"12791","@AnhthuHarry You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"12792","@AskAmex thanks for the info!",0,0,0
"12793","@Lord_Kelcey You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"12794","@Eastuu You've already enrolled in the #AmexCitySports offer. If this is an error, please contact @AskAmex",-1,0,0
"12795","@Yunxiang2 You've already enrolled in the #AmexCitySports offer. If this is an error, please contact @AskAmex",-1,0,0
"12796","@Fancyma2 You've already enrolled in the #AmexCitySports offer. If this is an error, please contact @AskAmex",-1,0,0
"12797","@Campouu1 You've already enrolled in the #AmexCitySports offer. If this is an error, please contact @AskAmex",-1,0,0
"12798","@GoldPGR You've already enrolled in the #AmexCitySports offer. If this is an error, please contact @AskAmex",-1,0,0
"12799","@BizhangLin You've already enrolled in the #AmexCitySports offer. If this is an error, please contact @AskAmex",-1,0,0
"12800","@BiHaitun You've already enrolled in the #AmexCitySports offer. If this is an error, please contact @AskAmex",-1,0,0
"12801","@tommy1775 You've already enrolled in the #AmexCitySports offer. If this is an error, please contact @AskAmex",-1,0,0
"12802","@VegasRose3 You've already enrolled in the #AmexCitySports offer. If this is an error, please contact @AskAmex",-1,0,0
"12803","@awooga89 You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"12804","@kiran_uoh You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"12805","@ancd467 You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"12806","@coupondepotuk You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"12807","@lobstersushi You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"12808","@pocketdeal You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"12809","@Peter91740 You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"12810","@ellipsisjcs You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"12811","@trolleysun2 You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"12812","@AskAmex Recd letter dated JAN 3 2015 indicating my account PAST DUE AS OF JANUARY 9 -- 6 days in future-- all stmt show paymts up to date",0,0,0
"12813","@santosh_singh01 You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"12814","@trolleysun3 You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"12815","@gnuibe You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"12816","@cpatel84 You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"12817","@mooman168 You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"12818","@AskAmex I have not received my new cards.  The one I have expired 11/14.  No new cards have been received.  Donna May",-1,0,0
"12819","@gilliansheldon You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12820","@EJArgonza You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"12821","@winsorkwong You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"12822","@pxkissayumi You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"12823","@riceamexsync You've already enrolled in the #AmexRF offer. If this is an error, please contact @AskAmex",-1,0,0
"12824","@Compeek5 You've already enrolled in the #AmexRF offer. If this is an error, please contact @AskAmex",-1,0,0
"12825","@GoldBizWill You've already enrolled in the #AmexRF offer. If this is an error, please contact @AskAmex",-1,0,0
"12826","@PandaDawg You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"12827","@AskAmex Do I need to notify Amex that I am heading to Thailand and expect to use my card?",0,0,0
"12828","@enzoshadow You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"12829","@hjl_servetwe You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"12830","@LinNunu You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"12831","@Imbatman2013 You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"12832","@lailamnorman You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"12833","@maciashisan You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"12834","@hadleywieber You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"12835","@isabelmoore07 You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"12836","@pipetman09 You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"12837","@fsmillr You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"12838","@kaibich11 You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"12839","@dlzhang You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"12840","@dnutritionfacts You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"12841","@PobbiLee You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"12842","@bwx392 You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"12843","@Rlagarto1 You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"12844","@ylpiedmont You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"12845","@sheilaquanofnat You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"12846","@henryofnatick You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"12847","@henryquanofnati You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"12848","@d3ef8dc888b04f1 You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"12849","@qupan120 You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"12850","@wuhaoyu You've already enrolled in the #AmexCitySports offer. If this is an error, please contact @AskAmex",-1,0,0
"12851","@good4deals You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"12852","@AskAmex Thanks!",0,0,0
"12853","@askamex November. Got bonuses for Stop &amp; Shop and Chevron but not those.",1,0,0
"12854","@AskAmex am I targeted for pointsmatch?",0,0,0
"12855","@AskAmex is it possible for me to apply for american express card while living in dubai, UAE?",0,0,0
"12856","@deal512 You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"12857","@FesikTheWise You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"12858","@ForGopi You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"12859","@AskAmex Am I targeted for PointsMatch?",0,0,0
"12860","@jrnycafc You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"12861","@chnldw You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"12862","@Kennbut thanks for Tweeting with us. Questions? Contact @AskAmex",0,0,0
"12863","@lilyzh399399 You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"12864","@AskAmex Yes, I would. It concerns my Bluebird Account, FYI.",-1,0,0
"12865","@pandit1977 You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"12866","@Sackel You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"12867","@ChristinaXing You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"12868","@krAsians You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"12869","@jia_tan You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"12870","@AskAmex OK, that makes sense.  Cancel with the airline and get a credit (if they offer). Then I could use that credit for other travel.",0,0,0
"12871","@rupeng26 You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"12872","@Lovewhisperer You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"12873","@atmoschem You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"12874","@Minionsz You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"12875","@evan_libby You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"12876","@FranSysco_B thanks for Tweeting with us. Questions? Contact @AskAmex",0,0,0
"12877","@FranSysco_B You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"12878","@ufave77 You've already enrolled in the #AmexSony offer. If this is an error, please contact @AskAmex",-1,0,0
"12879","@AskAmex umm...  You can look at the first tweet in this exchange and answer the question.",0,0,0
"12880","@AskAmex just popped up, clicked on it and it's Shane, was that the wrong pop up window",-1,0,0
"12881","@agkarna You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"12882","@mfeitz You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"12883","@hsync_2 You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12884","@ankur_agarwal You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"12885","@mvg51038 You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12886","@harwooda_spg You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12887","@robert_bflex You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12888","@chuksithefidel You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12889","@chuksithesyih You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12890","@awg61006 You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12891","@sktle11000 You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12892","@AskAmex how can i change my address? i put in the wrong address while signing up for my bluebird card and it wont let me change it",-1,0,0
"12893","@DrIRLiang You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12894","@serveepiotter You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12895","@Lockeyer You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12896","@djvsubrviii07 You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12897","@AskAmex blue cash",0,0,0
"12898","@gauverk You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12899","@RobertBaublue You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12900","@LdeltabusRobert You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12901","@srv61014 You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12902","@AskAmex (2/2) $450 not so harsh. I would like something besides for the standard benefits like the $200 airline credit. Maybe MR points?",2,1,0
"12903","@WanymayH You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12904","@preferblue You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12905","@DanielG11539583 You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12906","@Ravin_rao_usa You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"12907","@chuksithesaab You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12908","@srv71015 You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12909","@harwooda_lowes You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12910","@PointsHM You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12911","@sktle95702 You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12912","@chuksithebceyih You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12913","@Wanymay11Serve You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12914","@lisa_lhh You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12915","@scoobdawg You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12916","@wanymayold You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12917","@AskAmex (1/2) I don't see a fee free option via this link. I'm sorry I didn't use the link but can you so something for me, to make the",0,0,0
"12918","@abkamexsync2 You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12919","@chuksithesshi You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12920","@kxsrv97249 You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12921","@chuksithe618 You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12922","@rviisubrviiii74 You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12923","@chuksithebceyit You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12924","@gaoyu1052 You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12925","@Snufflespa You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12926","@mvg31018 You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12927","@srv72004 You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12928","@tweety2909 You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12929","@viscountoz You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12930","@chuksitheoldbc2 You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12931","@adhong2 You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12932","@tellamit02 You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12933","@awg31026 You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12934","@awg71007 You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12935","@ljtw666666 You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"12936","@awg68669 You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12937","@rvg71023 You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12938","@harwooda_AmExP You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12939","@PaylessCarSales You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12940","@srv31000 You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12941","@rvg51020 You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12942","@AskAmex The phone tree can answer questions I can already answer online. If I call, it's because I need to talk to a person.",0,0,0
"12943","@VoyagingDocBB You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12944","@mvg9859 You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12945","@diamexeveryday You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12946","@consumersedge You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12947","@relex109 thanks for Tweeting with us. Questions? Contact @AskAmex",0,0,0
"12948","@AskAmex already cancelled the account. I was not given another option by the supervisor Dale",0,0,0
"12949","@eastkr5a You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12950","@nicahojo_lisa You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12951","@kxaadv15528 You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12952","@chuksithebceshi You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12953","@Frindle8327 You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12954","@nicahojo_robert You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12955","@awg21012 You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12956","@Brycerufener You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"12957","@DanielG17841927 You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12958","@pjarrett You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12959","@dsp05283 You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12960","@xsi66 You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12961","@sktle51009 You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12962","@lisa_lbbird You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12963","@eth_lin You've already enrolled in the #AmexPHX offer. If this is an error, please contact @AskAmex",-1,0,0
"12964","@LausurpassLisa You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12965","@robert_turek You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12966","@SilinAxM You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12967","@DarrenPerks You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12968","@SilentBobatron You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12969","@Xsi699 You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12970","@chuksithesyitz You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12971","@jiffyjiff3_jeff You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12972","@GARRO80 You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12973","@xsi70 You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12974","@MyPoind001910 You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12975","@davevalo You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12976","@chuksithe714 You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12977","@phuz You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"12978","@cedars3618 You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12979","@chuksitheoldbc3 You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12980","@Nurse_Kris You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"12981","@faylortay You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12982","@mvg71031 You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12983","@hsync_4 You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12984","@DanielG64020585 You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12985","@diamexbcp You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12986","@rdover1017 You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12987","@awg51004 You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12988","@WanymayBB You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12989","@hsync_1 You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12990","@chuksitheoldbc1 You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12991","@lochquel You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12992","@hsync_5 You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12993","@cjklein85 You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"12994","@alamexoldblue You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12995","@AskAmex not yet",0,0,0
"12996","@chuksithesmom You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12997","@DanielG80732970 You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12998","@lblue_lisa You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"12999","@VipinDube2 You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"13000","@eth_lin You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"13001","@RobertBgoldbus You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"13002","@slisenk You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"13003","@sktle14006 You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"13004","@el_SteveOH You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"13005","@AskAmex serve isis.",0,0,0
"13006","@xsi67 You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"13007","@hsync_3 You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"13008","@kxaadv46866 You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"13009","@dbuszkospg2 You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"13010","@WanymaySPG You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"13011","@WanymayServe You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"13012","@robert_nicahojo You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"13013","@pl_rebate You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"13014","@xsi68 You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"13015","@NicahojoTurek You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"13016","@TurekRobert You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"13017","@WanymayPlat You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"13018","@srv21004 You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"13019","@nickli31000 You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"13020","@nickli81030 You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"13021","@xavierkuai You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"13022","@Travel_Codex @AmericanExpress @AskAmex where you using your american accent?",0,0,0
"13023","@Xkravenx You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"13024","@AskAmex I'm on and pop up blocker off",0,0,0
"13025","@ChfjiaoPrg You've already enrolled in the #AmexSony offer. If this is an error, please contact @AskAmex",-1,0,0
"13026","@ChfjiaoPrg You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"13027","@HaHaiNguyen3 You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"13028","@k1sh1m0t You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"13029","@dealstwits You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"13030","@firewire888 You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"13031","@dwernst You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"13032","@thaopham1987q1 You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"13033","@sv33688 You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"13034","@AskAmex No. I do not currently have an amex account. Right now, my financial discipline is not conducive to  credit accounts of any type.",1,0,0
"13035","@eng70778 You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"13036","@DarrellWGlover You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"13037","@sellusomething You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"13038","@ahnano You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"13039","@thaotppham You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
